,Unnamed: 0,height,img_name,label,left,top,width,bottom,right
48749,1,24.0,22275.png,2.0,39.0,4.0,13.0,28.0,52.0
48750,0,24.0,22276.png,3.0,19.0,2.0,11.0,26.0,30.0
48751,1,24.0,22276.png,7.0,29.0,1.0,10.0,25.0,39.0
48752,0,26.0,22277.png,8.0,33.0,3.0,14.0,29.0,47.0
48753,0,37.0,22278.png,4.0,102.0,24.0,18.0,61.0,120.0
48754,1,37.0,22278.png,6.0,117.0,27.0,14.0,64.0,131.0
48755,2,37.0,22278.png,1.0,131.0,27.0,10.0,64.0,141.0
48756,0,23.0,22279.png,8.0,28.0,6.0,15.0,29.0,43.0
48757,1,23.0,22279.png,3.0,44.0,6.0,17.0,29.0,61.0
48758,0,37.0,22280.png,1.0,39.0,3.0,9.0,40.0,48.0
48759,1,37.0,22280.png,3.0,51.0,4.0,15.0,41.0,66.0
48760,2,37.0,22280.png,10.0,67.0,2.0,16.0,39.0,83.0
48761,0,22.0,22281.png,1.0,28.0,6.0,9.0,28.0,37.0
48762,1,22.0,22281.png,2.0,36.0,2.0,7.0,24.0,43.0
48763,0,58.0,22282.png,2.0,56.0,9.0,33.0,67.0,89.0
48764,1,58.0,22282.png,1.0,89.0,7.0,19.0,65.0,108.0
48765,0,15.0,22283.png,3.0,32.0,11.0,4.0,26.0,36.0
48766,1,15.0,22283.png,2.0,36.0,12.0,5.0,27.0,41.0
48767,0,26.0,22284.png,2.0,41.0,10.0,29.0,36.0,70.0
48768,0,76.0,22285.png,1.0,70.0,4.0,29.0,80.0,99.0
48769,1,76.0,22285.png,1.0,104.0,13.0,32.0,89.0,136.0
48770,0,11.0,22286.png,2.0,11.0,2.0,6.0,13.0,17.0
48771,1,11.0,22286.png,1.0,18.0,2.0,5.0,13.0,23.0
48772,2,11.0,22286.png,10.0,24.0,3.0,7.0,14.0,31.0
48773,3,11.0,22286.png,1.0,32.0,3.0,6.0,14.0,38.0
48774,0,21.0,22287.png,1.0,27.0,7.0,6.0,28.0,33.0
48775,1,21.0,22287.png,5.0,34.0,5.0,7.0,26.0,41.0
48776,2,21.0,22287.png,4.0,40.0,5.0,8.0,26.0,48.0
48777,0,46.0,22288.png,9.0,44.0,8.0,26.0,54.0,70.0
48778,0,18.0,22289.png,1.0,36.0,12.0,9.0,30.0,45.0
48779,1,18.0,22289.png,10.0,51.0,9.0,13.0,27.0,64.0
48780,0,45.0,22290.png,6.0,75.0,25.0,26.0,70.0,101.0
48781,1,45.0,22290.png,7.0,97.0,15.0,29.0,60.0,126.0
48782,0,54.0,22291.png,5.0,84.0,56.0,34.0,110.0,118.0
48783,1,54.0,22291.png,1.0,117.0,60.0,15.0,114.0,132.0
48784,2,54.0,22291.png,10.0,128.0,61.0,27.0,115.0,155.0
48785,0,17.0,22292.png,6.0,19.0,4.0,14.0,21.0,33.0
48786,1,17.0,22292.png,5.0,32.0,3.0,11.0,20.0,43.0
48787,0,55.0,22293.png,2.0,52.0,3.0,19.0,58.0,71.0
48788,0,38.0,22294.png,9.0,41.0,6.0,14.0,44.0,55.0
48789,1,38.0,22294.png,8.0,53.0,7.0,19.0,45.0,72.0
48790,0,24.0,22295.png,2.0,27.0,3.0,12.0,27.0,39.0
48791,1,24.0,22295.png,4.0,38.0,1.0,11.0,25.0,49.0
48792,2,24.0,22295.png,9.0,49.0,5.0,11.0,29.0,60.0
48793,0,12.0,22296.png,1.0,11.0,1.0,4.0,13.0,15.0
48794,1,12.0,22296.png,7.0,15.0,1.0,7.0,13.0,22.0
48795,2,12.0,22296.png,4.0,22.0,1.0,6.0,13.0,28.0
48796,0,30.0,22297.png,1.0,49.0,10.0,10.0,40.0,59.0
48797,1,30.0,22297.png,5.0,59.0,8.0,18.0,38.0,77.0
48798,2,30.0,22297.png,8.0,81.0,14.0,12.0,44.0,93.0
48799,0,29.0,22298.png,4.0,33.0,5.0,13.0,34.0,46.0
48800,0,78.0,22299.png,1.0,78.0,17.0,33.0,95.0,111.0
48801,1,78.0,22299.png,1.0,119.0,12.0,33.0,90.0,152.0
48802,0,43.0,22300.png,3.0,27.0,17.0,23.0,60.0,50.0
48803,1,43.0,22300.png,2.0,53.0,15.0,22.0,58.0,75.0
48804,2,43.0,22300.png,6.0,78.0,20.0,24.0,63.0,102.0
48805,0,22.0,22301.png,1.0,103.0,48.0,7.0,70.0,110.0
48806,1,22.0,22301.png,1.0,112.0,50.0,10.0,72.0,122.0
48807,0,74.0,22302.png,1.0,1.0,11.0,14.0,85.0,15.0
48808,1,74.0,22302.png,5.0,24.0,11.0,30.0,85.0,54.0
48809,0,31.0,22303.png,1.0,48.0,21.0,15.0,52.0,63.0
48810,1,31.0,22303.png,10.0,65.0,16.0,12.0,47.0,77.0
48811,2,31.0,22303.png,6.0,79.0,10.0,13.0,41.0,92.0
48812,0,33.0,22304.png,2.0,67.0,22.0,19.0,55.0,86.0
48813,1,33.0,22304.png,3.0,84.0,23.0,19.0,56.0,103.0
48814,2,33.0,22304.png,5.0,100.0,26.0,20.0,59.0,120.0
48815,0,53.0,22305.png,2.0,69.0,17.0,30.0,70.0,99.0
48816,1,53.0,22305.png,8.0,98.0,14.0,32.0,67.0,130.0
48817,2,53.0,22305.png,2.0,130.0,13.0,36.0,66.0,166.0
48818,0,19.0,22306.png,9.0,45.0,12.0,12.0,31.0,57.0
48819,1,19.0,22306.png,6.0,56.0,14.0,11.0,33.0,67.0
48820,2,19.0,22306.png,10.0,65.0,18.0,10.0,37.0,75.0
48821,0,19.0,22307.png,6.0,17.0,4.0,10.0,23.0,27.0
48822,1,19.0,22307.png,4.0,28.0,5.0,10.0,24.0,38.0
48823,2,19.0,22307.png,10.0,38.0,5.0,10.0,24.0,48.0
48824,0,45.0,22308.png,2.0,212.0,38.0,20.0,83.0,232.0
48825,1,45.0,22308.png,2.0,240.0,37.0,22.0,82.0,262.0
48826,2,45.0,22308.png,1.0,264.0,24.0,22.0,69.0,286.0
48827,3,45.0,22308.png,1.0,286.0,33.0,22.0,78.0,308.0
48828,0,22.0,22309.png,5.0,23.0,4.0,14.0,26.0,37.0
48829,0,18.0,22310.png,1.0,21.0,5.0,5.0,23.0,26.0
48830,1,18.0,22310.png,2.0,26.0,6.0,7.0,24.0,33.0
48831,2,18.0,22310.png,7.0,33.0,6.0,8.0,24.0,41.0
48832,0,47.0,22311.png,3.0,38.0,3.0,21.0,50.0,59.0
48833,1,47.0,22311.png,5.0,61.0,2.0,21.0,49.0,82.0
48834,0,27.0,22312.png,9.0,31.0,5.0,19.0,32.0,50.0
48835,0,36.0,22313.png,4.0,50.0,12.0,11.0,48.0,61.0
48836,1,36.0,22313.png,6.0,65.0,13.0,17.0,49.0,82.0
48837,0,46.0,22314.png,1.0,74.0,17.0,20.0,63.0,94.0
48838,1,46.0,22314.png,6.0,95.0,22.0,13.0,68.0,108.0
48839,2,46.0,22314.png,5.0,106.0,17.0,15.0,63.0,121.0
48840,0,19.0,22315.png,7.0,20.0,6.0,10.0,25.0,30.0
48841,1,19.0,22315.png,2.0,27.0,5.0,10.0,24.0,37.0
48842,0,15.0,22316.png,1.0,17.0,3.0,4.0,18.0,21.0
48843,1,15.0,22316.png,3.0,22.0,1.0,8.0,16.0,30.0
48844,2,15.0,22316.png,3.0,31.0,3.0,7.0,18.0,38.0
48845,0,44.0,22317.png,2.0,57.0,28.0,21.0,72.0,78.0
48846,1,44.0,22317.png,6.0,81.0,12.0,27.0,56.0,108.0
48847,2,44.0,22317.png,10.0,110.0,11.0,21.0,55.0,131.0
48848,0,83.0,22318.png,5.0,114.0,22.0,33.0,105.0,147.0
48849,1,83.0,22318.png,5.0,143.0,12.0,52.0,95.0,195.0
48850,0,37.0,22319.png,4.0,37.0,6.0,22.0,43.0,59.0
48851,1,37.0,22319.png,7.0,59.0,8.0,21.0,45.0,80.0
48852,0,50.0,22320.png,3.0,58.0,17.0,31.0,67.0,89.0
48853,0,31.0,22321.png,9.0,44.0,5.0,11.0,36.0,55.0
48854,0,51.0,22322.png,5.0,41.0,3.0,24.0,54.0,65.0
48855,1,51.0,22322.png,3.0,64.0,8.0,27.0,59.0,91.0
48856,0,41.0,22323.png,9.0,32.0,1.0,20.0,42.0,52.0
48857,0,25.0,22324.png,2.0,30.0,5.0,14.0,30.0,44.0
48858,1,25.0,22324.png,5.0,45.0,5.0,14.0,30.0,59.0
48859,0,38.0,22325.png,7.0,44.0,8.0,13.0,46.0,57.0
48860,1,38.0,22325.png,6.0,55.0,13.0,16.0,51.0,71.0
48861,0,22.0,22326.png,1.0,18.0,1.0,10.0,23.0,28.0
48862,0,33.0,22327.png,6.0,60.0,23.0,17.0,56.0,77.0
48863,1,33.0,22327.png,1.0,76.0,18.0,10.0,51.0,86.0
48864,2,33.0,22327.png,2.0,85.0,12.0,14.0,45.0,99.0
48865,0,36.0,22328.png,5.0,66.0,38.0,21.0,74.0,87.0
48866,1,36.0,22328.png,10.0,83.0,13.0,22.0,49.0,105.0
48867,0,21.0,22329.png,1.0,19.0,4.0,7.0,25.0,26.0
48868,1,21.0,22329.png,4.0,27.0,4.0,9.0,25.0,36.0
48869,0,29.0,22330.png,6.0,36.0,5.0,16.0,34.0,52.0
48870,1,29.0,22330.png,6.0,52.0,5.0,14.0,34.0,66.0
48871,0,11.0,22331.png,2.0,9.0,1.0,7.0,12.0,16.0
48872,1,11.0,22331.png,2.0,16.0,1.0,5.0,12.0,21.0
48873,2,11.0,22331.png,6.0,21.0,1.0,6.0,12.0,27.0
48874,3,11.0,22331.png,7.0,27.0,1.0,6.0,12.0,33.0
48875,0,16.0,22332.png,4.0,19.0,5.0,8.0,21.0,27.0
48876,0,107.0,22333.png,10.0,139.0,43.0,11.0,150.0,150.0
48877,0,48.0,22334.png,2.0,116.0,23.0,26.0,71.0,142.0
48878,1,48.0,22334.png,2.0,138.0,16.0,22.0,64.0,160.0
48879,0,35.0,22335.png,1.0,88.0,23.0,11.0,58.0,99.0
48880,1,35.0,22335.png,4.0,103.0,26.0,16.0,61.0,119.0
48881,2,35.0,22335.png,10.0,122.0,27.0,18.0,62.0,140.0
48882,0,19.0,22336.png,5.0,27.0,6.0,12.0,25.0,39.0
48883,0,30.0,22337.png,2.0,30.0,5.0,16.0,35.0,46.0
48884,1,30.0,22337.png,8.0,47.0,6.0,16.0,36.0,63.0
48885,2,30.0,22337.png,5.0,68.0,3.0,13.0,33.0,81.0
48886,0,24.0,22338.png,4.0,19.0,1.0,10.0,25.0,29.0
48887,1,24.0,22338.png,7.0,29.0,1.0,10.0,25.0,39.0
48888,2,24.0,22338.png,4.0,39.0,2.0,10.0,26.0,49.0
48889,0,25.0,22339.png,1.0,47.0,19.0,9.0,44.0,56.0
48890,1,25.0,22339.png,2.0,55.0,20.0,9.0,45.0,64.0
48891,2,25.0,22339.png,3.0,64.0,15.0,8.0,40.0,72.0
48892,0,17.0,22340.png,2.0,42.0,15.0,10.0,32.0,52.0
48893,1,17.0,22340.png,1.0,51.0,16.0,5.0,33.0,56.0
48894,2,17.0,22340.png,7.0,54.0,15.0,7.0,32.0,61.0
48895,0,17.0,22341.png,2.0,26.0,2.0,13.0,19.0,39.0
48896,0,28.0,22342.png,5.0,30.0,5.0,16.0,33.0,46.0
48897,1,28.0,22342.png,2.0,45.0,5.0,16.0,33.0,61.0
48898,0,42.0,22343.png,4.0,54.0,11.0,15.0,53.0,69.0
48899,1,42.0,22343.png,5.0,75.0,13.0,23.0,55.0,98.0
48900,0,34.0,22344.png,1.0,53.0,12.0,15.0,46.0,68.0
48901,1,34.0,22344.png,5.0,68.0,11.0,19.0,45.0,87.0
48902,0,20.0,22345.png,1.0,18.0,1.0,9.0,21.0,27.0
48903,1,20.0,22345.png,2.0,25.0,1.0,12.0,21.0,37.0
48904,2,20.0,22345.png,8.0,35.0,1.0,13.0,21.0,48.0
48905,0,51.0,22346.png,9.0,56.0,11.0,21.0,62.0,77.0
48906,1,51.0,22346.png,2.0,75.0,13.0,17.0,64.0,92.0
48907,0,41.0,22347.png,5.0,63.0,17.0,28.0,58.0,91.0
48908,1,41.0,22347.png,6.0,94.0,23.0,17.0,64.0,111.0
48909,0,18.0,22348.png,1.0,46.0,16.0,8.0,34.0,54.0
48910,1,18.0,22348.png,2.0,51.0,16.0,9.0,34.0,60.0
48911,2,18.0,22348.png,5.0,59.0,14.0,10.0,32.0,69.0
48912,0,22.0,22349.png,2.0,30.0,1.0,10.0,23.0,40.0
48913,0,22.0,22350.png,1.0,16.0,4.0,10.0,26.0,26.0
48914,1,22.0,22350.png,7.0,26.0,3.0,5.0,25.0,31.0
48915,2,22.0,22350.png,7.0,37.0,3.0,6.0,25.0,43.0
48916,0,26.0,22351.png,1.0,23.0,5.0,9.0,31.0,32.0
48917,1,26.0,22351.png,7.0,31.0,4.0,11.0,30.0,42.0
48918,0,24.0,22352.png,7.0,70.0,23.0,13.0,47.0,83.0
48919,1,24.0,22352.png,1.0,78.0,18.0,10.0,42.0,88.0
48920,0,45.0,22353.png,4.0,48.0,15.0,21.0,60.0,69.0
48921,1,45.0,22353.png,10.0,72.0,12.0,20.0,57.0,92.0
48922,0,35.0,22354.png,9.0,53.0,11.0,19.0,46.0,72.0
48923,1,35.0,22354.png,1.0,78.0,10.0,10.0,45.0,88.0
48924,2,35.0,22354.png,8.0,94.0,14.0,12.0,49.0,106.0
48925,0,16.0,22355.png,1.0,18.0,1.0,5.0,17.0,23.0
48926,1,16.0,22355.png,7.0,29.0,1.0,6.0,17.0,35.0
48927,0,155.0,22356.png,7.0,1.0,13.0,75.0,168.0,76.0
48928,1,155.0,22356.png,2.0,76.0,7.0,87.0,162.0,163.0
48929,0,20.0,22357.png,2.0,17.0,3.0,10.0,23.0,27.0
48930,1,20.0,22357.png,8.0,26.0,3.0,9.0,23.0,35.0
48931,2,20.0,22357.png,6.0,34.0,2.0,11.0,22.0,45.0
48932,0,37.0,22358.png,9.0,35.0,4.0,23.0,41.0,58.0
48933,0,40.0,22359.png,3.0,34.0,8.0,25.0,48.0,59.0
48934,1,40.0,22359.png,4.0,60.0,4.0,23.0,44.0,83.0
48935,0,63.0,22360.png,7.0,55.0,11.0,28.0,74.0,83.0
48936,1,63.0,22360.png,1.0,82.0,13.0,26.0,76.0,108.0
48937,0,14.0,22361.png,2.0,18.0,5.0,6.0,19.0,24.0
48938,1,14.0,22361.png,3.0,23.0,5.0,8.0,19.0,31.0
48939,0,55.0,22362.png,2.0,65.0,22.0,23.0,77.0,88.0
48940,1,55.0,22362.png,7.0,88.0,17.0,23.0,72.0,111.0
48941,0,17.0,22363.png,2.0,44.0,16.0,10.0,33.0,54.0
48942,1,17.0,22363.png,2.0,53.0,16.0,10.0,33.0,63.0
48943,2,17.0,22363.png,6.0,63.0,15.0,9.0,32.0,72.0
48944,3,17.0,22363.png,8.0,72.0,14.0,14.0,31.0,86.0
48945,0,38.0,22364.png,5.0,35.0,3.0,18.0,41.0,53.0
48946,1,38.0,22364.png,8.0,55.0,2.0,16.0,40.0,71.0
48947,0,39.0,22365.png,3.0,40.0,6.0,17.0,45.0,57.0
48948,1,39.0,22365.png,7.0,53.0,9.0,10.0,48.0,63.0
48949,2,39.0,22365.png,6.0,61.0,9.0,17.0,48.0,78.0
48950,0,24.0,22366.png,5.0,21.0,2.0,13.0,26.0,34.0
48951,1,24.0,22366.png,2.0,34.0,2.0,12.0,26.0,46.0
48952,0,21.0,22367.png,1.0,22.0,5.0,9.0,26.0,31.0
48953,1,21.0,22367.png,1.0,30.0,5.0,9.0,26.0,39.0
48954,2,21.0,22367.png,1.0,37.0,6.0,8.0,27.0,45.0
48955,0,26.0,22368.png,2.0,31.0,2.0,14.0,28.0,45.0
48956,1,26.0,22368.png,3.0,45.0,3.0,14.0,29.0,59.0
48957,0,20.0,22369.png,1.0,19.0,5.0,9.0,25.0,28.0
48958,1,20.0,22369.png,7.0,28.0,5.0,7.0,25.0,35.0
48959,0,19.0,22370.png,2.0,18.0,3.0,8.0,22.0,26.0
48960,1,19.0,22370.png,6.0,28.0,5.0,7.0,24.0,35.0
48961,2,19.0,22370.png,6.0,38.0,6.0,8.0,25.0,46.0
48962,0,46.0,22371.png,1.0,51.0,13.0,17.0,59.0,68.0
48963,1,46.0,22371.png,5.0,64.0,10.0,25.0,56.0,89.0
48964,2,46.0,22371.png,3.0,86.0,9.0,29.0,55.0,115.0
48965,0,17.0,22372.png,2.0,12.0,3.0,6.0,20.0,18.0
48966,1,17.0,22372.png,4.0,18.0,3.0,6.0,20.0,24.0
48967,2,17.0,22372.png,1.0,24.0,2.0,5.0,19.0,29.0
48968,3,17.0,22372.png,4.0,31.0,3.0,6.0,20.0,37.0
48969,0,122.0,22373.png,4.0,275.0,75.0,74.0,197.0,349.0
48970,0,42.0,22374.png,2.0,254.0,142.0,26.0,184.0,280.0
48971,1,42.0,22374.png,9.0,282.0,148.0,22.0,190.0,304.0
48972,2,42.0,22374.png,10.0,302.0,150.0,26.0,192.0,328.0
48973,0,29.0,22375.png,7.0,46.0,14.0,22.0,43.0,68.0
48974,1,29.0,22375.png,5.0,67.0,9.0,21.0,38.0,88.0
48975,2,29.0,22375.png,1.0,91.0,11.0,11.0,40.0,102.0
48976,0,24.0,22376.png,3.0,43.0,13.0,10.0,37.0,53.0
48977,1,24.0,22376.png,1.0,52.0,12.0,9.0,36.0,61.0
48978,2,24.0,22376.png,3.0,62.0,9.0,9.0,33.0,71.0
48979,0,24.0,22377.png,1.0,27.0,4.0,10.0,28.0,37.0
48980,1,24.0,22377.png,1.0,38.0,3.0,9.0,27.0,47.0
48981,0,26.0,22378.png,5.0,33.0,6.0,12.0,32.0,45.0
48982,1,26.0,22378.png,4.0,50.0,7.0,11.0,33.0,61.0
48983,0,30.0,22379.png,5.0,51.0,12.0,16.0,42.0,67.0
48984,1,30.0,22379.png,10.0,68.0,13.0,14.0,43.0,82.0
48985,2,30.0,22379.png,3.0,85.0,12.0,14.0,42.0,99.0
48986,0,32.0,22380.png,2.0,64.0,14.0,16.0,46.0,80.0
48987,1,32.0,22380.png,2.0,79.0,15.0,13.0,47.0,92.0
48988,2,32.0,22380.png,6.0,92.0,19.0,15.0,51.0,107.0
48989,0,41.0,22381.png,2.0,85.0,29.0,26.0,70.0,111.0
48990,1,41.0,22381.png,8.0,110.0,32.0,27.0,73.0,137.0
48991,0,40.0,22382.png,8.0,41.0,5.0,22.0,45.0,63.0
48992,0,20.0,22383.png,1.0,110.0,19.0,10.0,39.0,120.0
48993,1,20.0,22383.png,8.0,116.0,19.0,12.0,39.0,128.0
48994,2,20.0,22383.png,4.0,121.0,19.0,17.0,39.0,138.0
48995,0,38.0,22384.png,7.0,47.0,8.0,26.0,46.0,73.0
48996,1,38.0,22384.png,8.0,72.0,10.0,27.0,48.0,99.0
48997,0,25.0,22385.png,3.0,19.0,1.0,16.0,26.0,35.0
48998,1,25.0,22385.png,4.0,33.0,1.0,15.0,26.0,48.0
48999,0,65.0,22386.png,1.0,134.0,76.0,24.0,141.0,158.0
49000,1,65.0,22386.png,3.0,153.0,55.0,33.0,120.0,186.0
49001,0,61.0,22387.png,3.0,69.0,18.0,40.0,79.0,109.0
49002,1,61.0,22387.png,4.0,106.0,21.0,44.0,82.0,150.0
49003,2,61.0,22387.png,2.0,144.0,24.0,36.0,85.0,180.0
49004,0,20.0,22388.png,4.0,17.0,3.0,7.0,23.0,24.0
49005,1,20.0,22388.png,4.0,26.0,1.0,5.0,21.0,31.0
49006,2,20.0,22388.png,7.0,30.0,2.0,10.0,22.0,40.0
49007,0,34.0,22389.png,8.0,39.0,9.0,17.0,43.0,56.0
49008,0,26.0,22390.png,5.0,34.0,9.0,14.0,35.0,48.0
49009,0,29.0,22391.png,2.0,27.0,6.0,9.0,35.0,36.0
49010,1,29.0,22391.png,9.0,38.0,5.0,8.0,34.0,46.0
49011,0,42.0,22392.png,1.0,58.0,11.0,13.0,53.0,71.0
49012,0,44.0,22393.png,1.0,41.0,17.0,14.0,61.0,55.0
49013,1,44.0,22393.png,6.0,51.0,7.0,19.0,51.0,70.0
49014,2,44.0,22393.png,3.0,65.0,7.0,19.0,51.0,84.0
49015,0,94.0,22394.png,4.0,38.0,23.0,62.0,117.0,100.0
49016,1,94.0,22394.png,7.0,92.0,26.0,58.0,120.0,150.0
49017,0,49.0,22395.png,1.0,64.0,30.0,11.0,79.0,75.0
49018,1,49.0,22395.png,10.0,73.0,22.0,23.0,71.0,96.0
49019,2,49.0,22395.png,8.0,95.0,14.0,20.0,63.0,115.0
49020,0,36.0,22396.png,6.0,56.0,8.0,35.0,44.0,91.0
49021,1,36.0,22396.png,2.0,75.0,26.0,37.0,62.0,112.0
49022,0,17.0,22397.png,4.0,16.0,2.0,7.0,19.0,23.0
49023,1,17.0,22397.png,6.0,23.0,2.0,7.0,19.0,30.0
49024,0,19.0,22398.png,6.0,31.0,6.0,15.0,25.0,46.0
49025,0,85.0,22399.png,2.0,72.0,4.0,41.0,89.0,113.0
49026,1,85.0,22399.png,3.0,108.0,5.0,33.0,90.0,141.0
49027,0,22.0,22400.png,6.0,24.0,3.0,9.0,25.0,33.0
49028,1,22.0,22400.png,8.0,33.0,1.0,12.0,23.0,45.0
49029,0,46.0,22401.png,3.0,130.0,44.0,23.0,90.0,153.0
49030,1,46.0,22401.png,5.0,159.0,43.0,27.0,89.0,186.0
49031,0,17.0,22402.png,1.0,18.0,6.0,4.0,23.0,22.0
49032,1,17.0,22402.png,7.0,22.0,6.0,7.0,23.0,29.0
49033,0,32.0,22403.png,1.0,75.0,20.0,12.0,52.0,87.0
49034,1,32.0,22403.png,10.0,85.0,19.0,20.0,51.0,105.0
49035,0,25.0,22404.png,4.0,30.0,3.0,10.0,28.0,40.0
49036,1,25.0,22404.png,4.0,41.0,1.0,11.0,26.0,52.0
49037,0,20.0,22405.png,9.0,24.0,6.0,9.0,26.0,33.0
49038,1,20.0,22405.png,4.0,35.0,5.0,11.0,25.0,46.0
49039,0,25.0,22406.png,3.0,27.0,9.0,10.0,34.0,37.0
49040,1,25.0,22406.png,5.0,37.0,8.0,11.0,33.0,48.0
49041,0,29.0,22407.png,5.0,28.0,4.0,9.0,33.0,37.0
49042,1,29.0,22407.png,2.0,37.0,4.0,10.0,33.0,47.0
49043,2,29.0,22407.png,6.0,46.0,4.0,10.0,33.0,56.0
49044,0,24.0,22408.png,3.0,26.0,4.0,10.0,28.0,36.0
49045,1,24.0,22408.png,5.0,35.0,5.0,10.0,29.0,45.0
49046,0,21.0,22409.png,4.0,19.0,2.0,10.0,23.0,29.0
49047,1,21.0,22409.png,9.0,30.0,2.0,11.0,23.0,41.0
49048,0,39.0,22410.png,2.0,40.0,9.0,17.0,48.0,57.0
49049,1,39.0,22410.png,8.0,56.0,7.0,16.0,46.0,72.0
49050,0,21.0,22411.png,5.0,23.0,4.0,12.0,25.0,35.0
49051,0,41.0,22412.png,2.0,77.0,20.0,15.0,61.0,92.0
49052,1,41.0,22412.png,10.0,106.0,24.0,15.0,65.0,121.0
49053,2,41.0,22412.png,10.0,137.0,19.0,15.0,60.0,152.0
49054,0,23.0,22413.png,2.0,29.0,11.0,14.0,34.0,43.0
49055,1,23.0,22413.png,4.0,42.0,11.0,13.0,34.0,55.0
49056,2,23.0,22413.png,7.0,51.0,9.0,13.0,32.0,64.0
49057,3,23.0,22413.png,4.0,60.0,9.0,13.0,32.0,73.0
49058,0,32.0,22414.png,5.0,73.0,15.0,20.0,47.0,93.0
49059,1,32.0,22414.png,4.0,91.0,15.0,18.0,47.0,109.0
49060,0,29.0,22415.png,1.0,23.0,8.0,10.0,37.0,33.0
49061,1,29.0,22415.png,10.0,32.0,7.0,12.0,36.0,44.0
49062,2,29.0,22415.png,7.0,42.0,5.0,14.0,34.0,56.0
49063,3,29.0,22415.png,2.0,55.0,6.0,17.0,35.0,72.0
49064,0,33.0,22416.png,1.0,24.0,1.0,16.0,34.0,40.0
49065,1,33.0,22416.png,9.0,43.0,1.0,17.0,34.0,60.0
49066,0,50.0,22417.png,3.0,37.0,8.0,23.0,58.0,60.0
49067,1,50.0,22417.png,2.0,65.0,4.0,23.0,54.0,88.0
49068,0,17.0,22418.png,1.0,17.0,1.0,6.0,18.0,23.0
49069,1,17.0,22418.png,7.0,22.0,1.0,11.0,18.0,33.0
49070,2,17.0,22418.png,8.0,34.0,1.0,7.0,18.0,41.0
49071,3,17.0,22418.png,8.0,43.0,1.0,10.0,18.0,53.0
49072,0,42.0,22419.png,6.0,42.0,5.0,13.0,47.0,55.0
49073,1,42.0,22419.png,4.0,53.0,5.0,15.0,47.0,68.0
49074,0,43.0,22420.png,6.0,45.0,9.0,22.0,52.0,67.0
49075,1,43.0,22420.png,7.0,70.0,8.0,15.0,51.0,85.0
49076,2,43.0,22420.png,7.0,88.0,8.0,25.0,51.0,113.0
49077,0,19.0,22421.png,5.0,36.0,9.0,8.0,28.0,44.0
49078,1,19.0,22421.png,5.0,43.0,10.0,8.0,29.0,51.0
49079,0,79.0,22422.png,7.0,97.0,15.0,44.0,94.0,141.0
49080,1,79.0,22422.png,10.0,146.0,42.0,48.0,121.0,194.0
49081,0,16.0,22423.png,4.0,20.0,4.0,11.0,20.0,31.0
49082,1,16.0,22423.png,4.0,32.0,5.0,10.0,21.0,42.0
49083,0,75.0,22424.png,3.0,74.0,13.0,36.0,88.0,110.0
49084,1,75.0,22424.png,1.0,108.0,15.0,24.0,90.0,132.0
49085,0,26.0,22425.png,3.0,45.0,13.0,14.0,39.0,59.0
49086,1,26.0,22425.png,9.0,56.0,13.0,17.0,39.0,73.0
49087,0,49.0,22426.png,9.0,43.0,9.0,34.0,58.0,77.0
49088,1,49.0,22426.png,1.0,79.0,8.0,25.0,57.0,104.0
49089,0,34.0,22427.png,5.0,32.0,2.0,18.0,36.0,50.0
49090,1,34.0,22427.png,1.0,53.0,4.0,25.0,38.0,78.0
49091,0,34.0,22428.png,3.0,42.0,10.0,18.0,44.0,60.0
49092,1,34.0,22428.png,5.0,60.0,10.0,19.0,44.0,79.0
49093,2,34.0,22428.png,5.0,76.0,10.0,17.0,44.0,93.0
49094,0,18.0,22429.png,1.0,25.0,8.0,8.0,26.0,33.0
49095,1,18.0,22429.png,2.0,32.0,7.0,10.0,25.0,42.0
49096,2,18.0,22429.png,6.0,41.0,7.0,14.0,25.0,55.0
49097,0,15.0,22430.png,1.0,15.0,1.0,6.0,16.0,21.0
49098,0,20.0,22431.png,1.0,20.0,4.0,8.0,24.0,28.0
49099,0,35.0,22432.png,5.0,27.0,1.0,20.0,36.0,47.0
49100,1,35.0,22432.png,9.0,52.0,3.0,20.0,38.0,72.0
49101,0,28.0,22433.png,1.0,32.0,7.0,10.0,35.0,42.0
49102,1,28.0,22433.png,10.0,55.0,5.0,13.0,33.0,68.0
49103,0,24.0,22434.png,2.0,43.0,9.0,9.0,33.0,52.0
49104,1,24.0,22434.png,3.0,51.0,10.0,9.0,34.0,60.0
49105,0,11.0,22435.png,2.0,14.0,3.0,5.0,14.0,19.0
49106,1,11.0,22435.png,7.0,19.0,3.0,5.0,14.0,24.0
49107,2,11.0,22435.png,7.0,23.0,2.0,7.0,13.0,30.0
49108,0,49.0,22436.png,3.0,63.0,7.0,33.0,56.0,96.0
49109,1,49.0,22436.png,1.0,97.0,5.0,17.0,54.0,114.0
49110,2,49.0,22436.png,2.0,116.0,6.0,32.0,55.0,148.0
49111,0,26.0,22437.png,6.0,42.0,11.0,12.0,37.0,54.0
49112,1,26.0,22437.png,4.0,52.0,11.0,12.0,37.0,64.0
49113,2,26.0,22437.png,10.0,62.0,11.0,10.0,37.0,72.0
49114,0,39.0,22438.png,8.0,35.0,3.0,11.0,42.0,46.0
49115,1,39.0,22438.png,5.0,47.0,4.0,13.0,43.0,60.0
